"PlantID";"Genotype";"Treatment";"DAS";"Realtime";"side.geometry.vis.height.norm (mm)";"combined.geometry.vis.volume.iap.norm (voxel)"
"1116BA1375";"ZEA 16";"normal";26;26.5295502777778;1013.31315107793;27446739.1433885
"1116BA1376";"ZEA 3572";"normal";26;26.5303968055556;1298.35668103448;24007008.2592031
"1116BA1398";"Fernandez";"wet";26;26.5312400925926;996.134159482759;33670189.2485493
"1116BA1391";"ZEA 719";"dry";26;26.5320884375;1085.23706896552;23823382.1260199
"1116BA1384";"ZEA 712";"dry";26;26.532931712963;872.117456896552;26200487.29436
"1116BA1141";"ZEA 16";"dry";26;26.5337755324074;926.306573275862;28250894.7944215
"1116BA1200";"Athletico";"wet";26;26.5346235185185;1087.78286637931;47661175.2975287
"1116BA1097";"Athletico";"dry";26;26.5354666203704;922.306034482759;33821639.3021194
"1116BA1055";"ZEA 3572";"dry";27;27.2110303125;857.340512018829;28555343.6847932
"1116BA1007";"Athletico";"normal";27;27.2116281828704;944.238591338923;36533009.7155738
"1116BA1084";"ZEA 3426";"dry";27;27.2122625810185;1227.48190821542;51208493.6573011
"1116BA1256";"ZEA 3348";"dry";27;27.2131123726852;1095.19386106624;36450679.6513426
"1116BA1245";"ZEA 3240";"dry";27;27.2139665046296;793.925107758621;27575862.0593133
"1116BA1349";"ZEA 3555";"wet";27;27.2148220833333;944.490840517241;36178995.5777915
"1116BA1278";"ZEA 701";"dry";27;27.2156769328704;686.090150792435;19332476.9083471
"1116BA1301";"ZEA 3303";"dry";27;27.2165305208333;446.845906042839;9366026.50667806
"1116BA1240";"Fernandez";"wet";27;27.2173850231481;922.536348949919;35745784.8524811
"1116BA1286";"Athletico";"wet";27;27.2182400578704;961.685499763244;45359275.2174115
"1116BA1004";"Athletico";"normal";27;27.2190934606481;1080.14547413793;44858846.8965232
"1116BA1328";"ZEA 333";"normal";27;27.2199439699074;618.628771551724;17691120.6526311
"1116BA1001";"Athletico";"normal";27;27.2207957523148;997.778675282714;27614371.7169402
"1116BA1294";"ZEA 3455";"normal";27;27.2216466319444;727.90417316584;25359895.4924641
"1116BA1204";"Athletico";"wet";27;27.222503287037;1036.30856219709;42611589.2632815
"1116BA1236";"ZEA 16";"normal";27;27.2233548842593;797.859450726979;28196317.9000099
"1116BA1358";"ZEA 719";"normal";27;27.2242077546296;772.61348799299;26013530.3254345
"1116BA1186";"ZEA 384";"dry";27;27.2250559143519;984.693053311793;27965260.0936942
"1116BA1129";"ZEA 3361";"wet";27;27.2259055208333;766.962843295638;14976603.6856458
"1116BA1173";"Athletico";"dry";27;27.2267592939815;1251.85783521809;38216882.2051543
"1116BA1355";"ZEA 1181";"dry";27;27.2276081828704;1035.58158319871;43506898.9521075
"1116BA1257";"ZEA 3425";"dry";27;27.2284594212963;1349.63651050081;43243697.40045
"1116BA1046";"ZEA 3455";"normal";27;27.2293126388889;810.581583198708;20598860.7832582
"1116BA1095";"Athletico";"dry";27;27.2301602662037;1067.56865912763;38787703.4292068
"1116BA1078";"Fernandez";"normal";27;27.2310122222222;1047.57673667205;37354991.2557245
"1116BA1198";"Fernandez";"dry";27;27.2318580324074;1041.39741518578;38693963.500125
"1116BA1220";"ZEA 3";"dry";27;27.2327081828704;871.647819063005;22214950.2422296
"1116BA1233";"ZEA 3327";"normal";27;27.233557974537;773.869143780291;19068584.2023925
"1116BA1104";"ZEA 3348";"normal";27;27.2352550231481;828.029079159935;30356681.146678
"1116BA1177";"ZEA 3434";"wet";27;27.2361033680556;949.071082390953;26282356.5988831
"1116BA1006";"Athletico";"dry";27;27.2369504513889;1008.68336025848;29105835.6207485
"1116BA1072";"ZEA 1129";"wet";27;27.2378013194444;1006.50242326333;27943746.3139528
"1116BA1247";"ZEA 3303";"wet";27;27.2470265856482;866.558966074313;21334817.1584255
"1116BA1212";"ZEA 710";"dry";27;27.2476172222222;931.987075928918;34795150.9043237
"1116BA1189";"ZEA 384";"normal";27;27.248245474537;877.827140549273;30584748.4806857
"1116BA1188";"Athletico";"wet";27;27.2490896643519;916.357027463651;44428622.9208602
"1116BA1132";"ZEA 701";"wet";27;27.2499358333333;591.397415185784;13395675.4321409
"1116BA1168";"ZEA 3434";"normal";27;27.2507841782407;790.953150242326;24803186.2701017
"1116BA1211";"Athletico";"wet";27;27.2516316203704;922.899838449111;34864042.2046815
"1116BA1338";"ZEA 3426";"dry";27;27.2533273958333;1074.83844911147;38024323.9925117
"1116BA1190";"ZEA 249";"normal";27;27.2541723032407;621.56704361874;13516761.0497926
"1116BA1317";"ZEA 472";"dry";27;27.2550186574074;807.651625611282;29319776.5848088
"1116BA1182";"ZEA 3548";"normal";27;27.2558689930556;1228.2310177706;23478642.6943593
"1116BA1160";"ZEA 249";"normal";27;27.2567169791667;727.342487883683;17714047.0455115
"1116BA1144";"ZEA 472";"dry";27;27.257566400463;845.708456353407;21100019.0639312
"1116BA1150";"ZEA 852";"wet";27;27.2584143865741;649.919224555735;8654893.19053496
"1116BA1143";"Fernandez";"dry";27;27.2592627314815;965.064620355412;31454575.5090837
"1116BA1162";"ZEA 3303";"normal";27;27.2601108912037;913.449111470113;19828008.240815
"1116BA1270";"Fernandez";"normal";27;27.260957974537;1059.93537964459;43404340.5961278
"1116BA1155";"ZEA 719";"dry";27;27.2618073958333;872.738287560582;40460283.2244997
"1116BA1181";"ZEA 3434";"normal";27;27.2626517592593;681.54281098546;26861860.0223496
"1116BA1145";"Fernandez";"dry";27;27.2635015509259;1050.1211631664;42687528.4307708
"1116BA1407";"ZEA 3303";"normal";27;27.2643511689815;927.988691437803;25451663.3394668
"1116BA1101";"ZEA 3338";"dry";27;27.265198599537;750.969305331179;26601598.7707862
"1116BA1047";"Fernandez";"normal";27;27.2668985416667;1029.03877221325;34433875.8122758
"1116BA1113";"ZEA 3606";"dry";27;27.2677436342593;806.219709208401;29805798.312802
"1116BA1094";"ZEA 3528";"dry";27;27.2685905324074;1008.31987075929;22813532.6375137
"1116BA1077";"Fernandez";"wet";27;27.269434537037;995.234248788368;44233944.014913
"1116BA1103";"ZEA 1181";"wet";27;27.2702808912037;1147.89983844911;31530947.0376521
"1116BA1284";"Athletico";"dry";27;27.2711294097222;788.772213247173;25202011.4261172
"1116BA1265";"Athletico";"normal";27;27.2719773958333;1149.71728594507;39111743.4343814
"1116BA1110";"Athletico";"normal";27;27.2728242939815;994.143780290792;46841822.7199156
"1116BA1107";"ZEA 1066";"dry";27;27.2736744444444;618.659127625202;14487795.7366587
"1116BA1336";"ZEA 3606";"dry";27;27.2827808912037;774.959612277868;33812124.8088525
"1116BA1334";"ZEA 16";"dry";27;27.283369537037;646.647819063005;24897764.2575407
"1116BA1156";"ZEA 712";"dry";27;27.2839961689815;1049.75767366721;29394741.2894245
"1116BA1032";"ZEA 3548";"dry";27;27.2848405324074;817.124394184168;25508425.0648549
"1116BA1163";"ZEA 323";"normal";27;27.2856894212963;795.315024232633;20520378.5206694
"1116BA1033";"Fernandez";"normal";27;27.2865401157407;1054.8465266559;37993958.8436968
"1116BA1230";"Fernandez";"normal";27;27.2873866435185;960.702746365105;32173061.273637
"1116BA1408";"ZEA 3303";"dry";27;27.2882367939815;769.507269789984;22107792.3342027
"1116BA1043";"ZEA 710";"normal";27;27.289080625;729.886914378029;29268126.2363846
"1116BA1073";"Athletico";"normal";27;27.2899266087963;944.709208400646;45755470.6202231
"1116BA1406";"ZEA 3572";"dry";27;27.2907749537037;844.022617124394;13594722.5588044
"1116BA1170";"ZEA 3572";"normal";27;27.2916196875;736.42972536349;20672129.6179353
"1116BA1279";"Athletico";"dry";27;27.2924725462963;956.70436187399;53130978.4954226
"1116BA1024";"ZEA 3434";"dry";27;27.2933237847222;744.091916518157;25220405.0659218
"1116BA1195";"ZEA 3528";"normal";27;27.2941706828704;906.906300484653;30110334.1132876
"1116BA1174";"Athletico";"wet";27;27.2950188425926;1160.62197092084;43997116.4606518
"1116BA1133";"ZEA 3528";"dry";27;27.2958630324074;1215.50888529887;40464503.6246776
"1116BA1044";"ZEA 3426";"wet";27;27.2975575462963;1079.92730210016;39498956.0278713
"1116BA1229";"ZEA 3554";"dry";27;27.2984020949074;770.597738287561;15878015.765816
"1116BA1216";"ZEA 712";"normal";27;27.2992497106481;810.218093699515;27575153.9808248
"1116BA1116";"Fernandez";"normal";27;27.3000933564815;1024.31340872375;53202059.8730777
"1116BA1091";"Fernandez";"dry";27;27.300941875;1055.21001615509;43403169.9160664
"1116BA1074";"ZEA 3606";"wet";27;27.301794375;848.405028371101;47085312.8648693
"1116BA1122";"ZEA 3528";"normal";27;27.302641099537;1220.23424878837;21330211.4493592
"1116BA1062";"ZEA 3425";"normal";27;27.3034863657407;1294.74959612278;40363707.6360449
"1116BA1114";"ZEA 3338";"normal";27;27.3043325347222;837.479806138934;15768202.5685065
"1116BA1041";"ZEA 3548";"dry";27;27.3051823263889;837.116316639742;19517772.5553129
"1116BA1252";"ZEA 3361";"dry";27;27.3060319328704;1269.97055225309;18094557.79984
"1116BA1259";"ZEA 3240";"normal";27;27.3068773842593;808.400646203554;35547412.2346049
"1116BA1213";"ZEA 3651";"wet";27;27.3077271759259;816.033925686591;35730270.0242291
"1116BA1251";"Athletico";"dry";27;27.3085711805556;884.006462035541;39679357.2113409
"1116BA1226";"ZEA 3361";"dry";27;27.3094182523148;982.602547325343;26653065.5290732
"1116BA1192";"ZEA 333";"normal";27;27.3183711689815;1021.04200323102;21202413.4547274
"1116BA1118";"ZEA 3327";"normal";27;27.3189569212963;771.324717285945;18898187.843968
"1116BA1254";"ZEA 3240";"dry";27;27.3195788425926;835.662358642973;23490491.532646
"1116BA1138";"ZEA 3426";"normal";27;27.3204195949074;1216.96284329564;45144687.8517485
"1116BA1140";"ZEA 3361";"normal";27;27.3212672106481;955.613893376413;14012527.4855436
"1116BA1115";"Athletico";"normal";27;27.3221184490741;982.875605815832;40080694.0937493
"1116BA1197";"ZEA 1008";"normal";27;27.3229602893519;1262.39903069467;25693951.7943691
"1116BA1076";"ZEA 384";"wet";27;27.3238064583333;870.557350565428;33985489.1235692
"1116BA1231";"Athletico";"normal";27;27.3246555208333;992.32633279483;33090807.3716523
"1116BA1102";"ZEA 3425";"normal";27;27.3255031481481;1101.7366720517;32420594.9878478
"1116BA1028";"Athletico";"dry";27;27.3263534837963;1211.51050080775;33583288.1623797
"1116BA1037";"ZEA 1129";"dry";27;27.3272009143518;957.431340872375;49801691.1702802
"1116BA1137";"ZEA 1181";"normal";27;27.3280478125;1294.74959612278;37479952.8271681
"1116BA1309";"ZEA 16";"wet";27;27.3288952546296;855.290791599354;19576273.6527291
"1116BA1275";"Fernandez";"normal";27;27.3297381712963;1014.49919224556;49245600.4484215
"1116BA1262";"ZEA 668";"wet";27;27.3305838078704;881.098546042003;34440708.8909995
"1116BA1285";"Athletico";"wet";27;27.332275787037;1031.94668820679;36798932.2079741
"1116BA1304";"ZEA 3425";"dry";27;27.333123587963;1085.01615508885;40420475.2370018
"1116BA1396";"Fernandez";"normal";27;27.3339737384259;1065.38772213247;55468956.6267136
"1116BA1215";"Fernandez";"dry";27;27.3348190046296;1067.93214862682;50564014.8759176
"1116BA1194";"ZEA 3554";"normal";27;27.3356653587963;870.193861066236;14183390.8315419
"1116BA1020";"ZEA 1066";"normal";27;27.3365142476852;834.571890145396;28546971.0787001
"1116BA1021";"Fernandez";"dry";27;27.3373569907407;1002.50403877221;43043542.0597338
"1116BA1092";"Fernandez";"dry";27;27.3382058680556;1199.51534733441;38335945.8125081
"1116BA1393";"ZEA 3554";"wet";27;27.3390498726852;888.368336025848;21413784.1006622
"1116BA1022";"ZEA 3327";"dry";27;27.3398958680556;1013.26741076383;24884876.8762272
"1116BA1025";"ZEA 1008";"wet";27;27.3407425810185;664.822294022617;31950097.5237983
"1116BA1117";"Athletico";"normal";27;27.3424199189815;1180.25040387722;59637408.9964304
"1116BA1090";"ZEA 3651";"dry";27;27.3432657291667;913.085621970921;27278367.1840108
"1116BA1120";"Fernandez";"wet";27;27.3438977893518;944.709208400646;31098864.821862
"1116BA1394";"ZEA 249";"dry";27;27.3447445023148;719.345718901454;26680734.6883402
"1116BA1395";"Fernandez";"normal";27;27.3536832986111;1007.22940226171;39843932.7523119
"1116BA1134";"ZEA 3572";"wet";27;27.3542710532407;817.851373182552;14098187.1791085
"1116BA1370";"Fernandez";"dry";27;27.3548980439815;1095.55735056543;54943483.2984139
"1116BA1366";"Athletico";"wet";27;27.3557424074074;1006.13893376414;35963989.0645557
"1116BA1315";"ZEA 3548";"wet";27;27.3574172106481;1143.901453958;25991017.7978357
"1116BA1323";"ZEA 472";"normal";27;27.3582613888889;1018.13408723748;27085391.7159102
"1116BA1202";"ZEA 3555";"dry";27;27.3588885648148;1075.20193861066;34381441.2427217
"1116BA1042";"Fernandez";"dry";27;27.359735462963;1049.75767366721;32965653.1640786
"1116BA1172";"ZEA 3651";"dry";27;27.3614261805556;1174.07108239095;47207308.4803208
"1116BA1049";"ZEA 668";"normal";27;27.3622721759259;980.694668820679;22362667.2269579
"1116BA1264";"Athletico";"dry";27;27.3631121990741;1125.44284705305;59151112.5235515
"1116BA1089";"Fernandez";"normal";27;27.3639592708333;1038.12600969305;49674738.5662723
"1116BA1348";"ZEA 1008";"dry";27;27.3648063541667;1236.59127625202;20273841.3355085
"1116BA1347";"ZEA 3";"normal";27;27.365652337963;1192.24555735057;14673354.2221054
"1116BA1364";"ZEA 3327";"wet";27;27.3664999652778;730.613893376414;24011887.097739
"1116BA1361";"Fernandez";"wet";27;27.3673419791667;1038.85298869144;39166091.4536154
"1116BA1316";"Fernandez";"dry";27;27.3681854398148;1074.47495961228;50649633.3509248
"1116BA1277";"ZEA 323";"wet";27;27.369030162037;1151.51858278309;25833598.3826303
"1116BA1383";"ZEA 3554";"dry";27;27.3698738078704;873.465266558966;28752861.7485606
"1116BA1405";"ZEA 3348";"wet";27;27.3707178125;889.458804523425;44401694.9347835
"1116BA1399";"ZEA 3240";"wet";27;27.3715614467593;942.891760904685;42373837.7415505
"1116BA1400";"Fernandez";"wet";27;27.3724036458333;1035.9450726979;51909166.0984894
"1116BA1051";"ZEA 852";"normal";27;27.3732494560185;1062.84329563813;31144215.0509565
"1116BA1381";"Fernandez";"wet";27;27.3740959953704;1022.85945072698;46662149.5774783
"1116BA1199";"ZEA 472";"wet";27;27.3749405324074;878.190630048465;24255377.8559841
"1116BA1100";"ZEA 333";"dry";27;27.375785625;896.72859450727;25033964.2521424
"1116BA1223";"Athletico";"wet";27;27.3766301736111;1182.79483037157;63213280.3239176
"1116BA1099";"Athletico";"normal";27;27.3774790625;1055.57350565428;47065719.5052921
"1116BA1109";"ZEA 1129";"normal";27;27.3783219791667;774.232633279483;28050739.2241459
"1116BA1180";"Athletico";"dry";27;27.3791659837963;1038.12600969305;54712830.1233034
"1116BA1075";"ZEA 323";"dry";27;27.3800126967593;1082.47172859451;25116143.9898861
"1116BA1382";"ZEA 3554";"normal";27;27.3888446180556;632.108239095315;16432404.1795975
"1116BA1360";"ZEA 3651";"normal";27;27.3900383796296;901.817447495961;42938136.9254143
"1116BA1354";"ZEA 1129";"normal";27;27.3908756828704;1005.04846526656;66445332.1637673
"1116BA1009";"Athletico";"dry";27;27.3915066550926;1076.29240710824;48817069.6060494
"1116BA1310";"Athletico";"normal";27;27.3923636805556;1099.55573505654;42499828.8168647
"1116BA1146";"ZEA 323";"normal";27;27.3932067824074;682.996768982229;9237503.58883112
"1116BA1093";"ZEA 719";"normal";27;27.394061087963;1030.40499136538;33959392.1031555
"1116BA1234";"ZEA 1008";"dry";27;27.3949094328704;623.747980613893;24184835.2441654
"1116BA1130";"ZEA 852";"dry";27;27.3957622916667;700.807754442649;15355873.5622393
"1116BA1196";"ZEA 3425";"wet";27;27.3966176967593;234.450726978998;762355.398516198
"1116BA1248";"Fernandez";"normal";27;27.3975251736111;1068.29563812601;47162458.3051402
"1116BA1335";"ZEA 3338";"normal";27;27.3984109490741;884.369951534733;16273687.9263861
"1116BA1148";"ZEA 710";"wet";27;27.3992800925926;679.544793813715;27166761.5569287
"1116BA1191";"ZEA 1129";"dry";27;27.4001349421296;879.644588045234;32210628.0103847
"1116BA1026";"ZEA 3528";"wet";27;27.4010239814815;1157.7140549273;52277239.7392517
"1116BA1125";"ZEA 852";"normal";27;27.4018678009259;870.557350565428;24534616.7073433
"1116BA1386";"ZEA 3327";"dry";27;27.4027150578704;734.612277867528;20176098.3876926
"1116BA1365";"ZEA 3348";"dry";27;27.4035659375;1098.46526655897;43709028.0452554
"1116BA1153";"Fernandez";"dry";27;27.404416087963;1035.58158319871;45095579.9626259
"1116BA1131";"Athletico";"wet";27;27.4052930092593;967.609046849758;37218556.5247997
"1116BA1325";"Fernandez";"wet";27;27.406145150463;1034.12762520194;53556117.4140947
"1116BA1175";"ZEA 852";"dry";27;27.4069981944444;1155.53311793215;11174508.8509329
"1116BA1139";"Athletico";"normal";27;27.4078510532407;1196.97092084006;47202534.4670364
"1116BA1397";"ZEA 472";"normal";27;27.4087024768519;832.390953150242;28183958.0385226
"1116BA1375";"ZEA 16";"normal";27;27.4095719791667;937.802907915994;26821482.2632152
"1116BA1376";"ZEA 3572";"normal";27;27.4104405787037;1060.66235864297;27884381.0508509
"1116BA1398";"Fernandez";"wet";27;27.4112858449074;1038.48949919225;48939367.7210663
"1116BA1391";"ZEA 719";"dry";27;27.4121345486111;1040.59013947691;29159153.5871736
"1116BA1384";"ZEA 712";"dry";27;27.4129787268519;877.100161550889;32147086.8312408
